OBJECTID1,OBJECTID,ID,CAL_YEAR,CAL_QTR,Sector,CENSUS_TRACT,GRPD_NUMBER_ACCTS,USAGE_MMBTU,EMISSIONS_MTCO2E,RSE_Quintile,USAGEPERCAPITA_MMBTU,EMISSIONSPERCAPITA_MTCO2E,Ind_Grp_Flag,SHAPE_Length,SHAPE_Area
666,115,20-1-R-004400,2020,Q1,Residential,53033004400,2952,21414.37908732,55.9094878889734,Middle,7.25419345776423,0.0189395284176739,0,13317.8982382497,10654593.1948662
667,115,20-2-C-004400,2020,Q2,Commercial,53033004400,298,8376.94700988,21.870856749369,Middle,28.1105604358389,0.0733921367428489,0,13317.8982382497,10654593.1948662
668,115,20-2-R-004400,2020,Q2,Residential,53033004400,2926,15181.18409952,39.6356217049958,Middle,5.18837460680793,0.0135460087850293,0,13317.8982382497,10654593.1948662
669,115,20-3-C-004400,2020,Q3,Commercial,53033004400,293,9747.14642112,25.448226285783,Middle,33.2667113348805,0.0868540146272459,0,13317.8982382497,10654593.1948662
670,115,20-3-R-004400,2020,Q3,Residential,53033004400,2924,13638.17344584,35.6070699032973,Middle,4.66421800473324,0.0121775204867638,0,13317.8982382497,10654593.1948662
671,115,20-4-C-004400,2020,Q4,Commercial,53033004400,287,9581.0332095,25.014531498024,Middle,33.3833909738676,0.0871586463345784,0,13317.8982382497,10654593.1948662
672,115,20-4-R-004400,2020,Q4,Residential,53033004400,2836,19612.7248095,51.205659325224,Middle,6.91562934044429,0.0180555921457066,0,13317.8982382497,10654593.1948662
673,115,21-1-C-004400,2021,Q1,Commercial,53033004400,290,10012.41642114,26.1408034458749,Middle,34.525573866,0.0901407015374996,0,13317.8982382497,10654593.1948662
674,115,21-1-R-004400,2021,Q1,Residential,53033004400,2812,21743.09100636,56.7677016612051,Middle,7.73225142473684,0.0201876606192052,0,13317.8982382497,10654593.1948662
675,115,21-2-C-004400,2021,Q2,Commercial,53033004400,288,9557.05951386,24.9519400476451,Middle,33.184234423125,0.08663868072099,0,13317.8982382497,10654593.1948662
676,115,21-2-R-004400,2021,Q2,Residential,53033004400,2807,14756.48527014,38.5268016004829,Middle,5.25703073392946,0.0137252588530399,0,13317.8982382497,10654593.1948662
677,115,21-3-C-004400,2021,Q3,Commercial,53033004400,286,9902.02686786,25.8525941372131,Middle,34.6224715659441,0.0903936857944515,0,13317.8982382497,10654593.1948662
678,115,21-3-R-004400,2021,Q3,Residential,53033004400,2859,13423.98318162,35.047853689999,Middle,4.69534214117524,0.01225878058412,0,13317.8982382497,10654593.1948662
679,115,21-4-C-004400,2021,Q4,Commercial,53033004400,290,10373.45836668,27.0834256997946,Middle,35.770546092,0.0933911231027399,0,13317.8982382497,10654593.1948662
680,115,21-4-R-004400,2021,Q4,Residential,53033004400,3038,21578.72822256,56.3385769579955,Middle,7.10293884876893,0.0185446270434482,0,13317.8982382497,10654593.1948662
681,140,17-1-C-010300,2017,Q1,Commercial,53033010300,368,14753.14819722,90.9411297790519,Highest priority/Most disadvantaged,40.0900766228804,0.247122635269163,0,19550.4206041487,17870269.5912701
682,140,17-1-R-010300,2017,Q1,Residential,53033010300,3060,29798.4745305,183.683299541898,Highest priority/Most disadvantaged,9.73806357205882,0.0600272220725157,0,19550.4206041487,17870269.5912701
683,140,17-2-C-010300,2017,Q2,Commercial,53033010300,366,13707.33752364,84.494559669475,Highest priority/Most disadvantaged,37.4517418678688,0.230859452648839,0,19550.4206041487,17870269.5912701
684,140,17-2-R-010300,2017,Q2,Residential,53033010300,3069,19658.0892108,121.176091924869,Highest priority/Most disadvantaged,6.4053728285435,0.0394839009204525,0,19550.4206041487,17870269.5912701
685,140,17-3-C-010300,2017,Q3,Commercial,53033010300,365,14259.76298964,87.899812251851,Highest priority/Most disadvantaged,39.0678438072329,0.240821403429729,0,19550.4206041487,17870269.5912701
686,140,17-3-R-010300,2017,Q3,Residential,53033010300,3103,17117.90111496,105.517903435275,Highest priority/Most disadvantaged,5.51656497420561,0.034005125180559,0,19550.4206041487,17870269.5912701
687,140,17-4-C-010300,2017,Q4,Commercial,53033010300,361,14263.54022862,87.9230958504223,Highest priority/Most disadvantaged,39.5111917690305,0.243554282134134,0,19550.4206041487,17870269.5912701
688,140,17-4-R-010300,2017,Q4,Residential,53033010300,3142,25724.41007976,158.570013957687,Highest priority/Most disadvantaged,8.18727246332272,0.0504678593118037,0,19550.4206041487,17870269.5912701
689,140,18-1-C-010300,2018,Q1,Commercial,53033010300,361,14287.90290822,60.8744525468028,Highest priority/Most disadvantaged,39.5786784161219,0.168627292373415,0,19550.4206041487,17870269.5912701
690,140,18-1-R-010300,2018,Q1,Residential,53033010300,3111,28811.5812783,122.753440346742,Highest priority/Most disadvantaged,9.26119616788814,0.0394578721783163,0,19550.4206041487,17870269.5912701
691,140,18-2-C-010300,2018,Q2,Commercial,53033010300,359,12616.1658609,53.751918315466,Highest priority/Most disadvantaged,35.142523289415,0.149726791965086,0,19550.4206041487,17870269.5912701
692,140,18-2-R-010300,2018,Q2,Residential,53033010300,3122,18247.0840173,77.742777037602,Highest priority/Most disadvantaged,5.84467777620115,0.0249015941824478,0,19550.4206041487,17870269.5912701
693,140,18-3-C-010300,2018,Q3,Commercial,53033010300,355,13022.29241226,55.4822444268324,Highest priority/Most disadvantaged,36.6825138373521,0.15628801246995,0,19550.4206041487,17870269.5912701
694,140,18-3-R-010300,2018,Q3,Residential,53033010300,3193,16355.45501982,69.6833801909868,Highest priority/Most disadvantaged,5.12228469145631,0.021823795863134,0,19550.4206041487,17870269.5912701
695,140,18-4-C-010300,2018,Q4,Commercial,53033010300,352,13027.74501198,55.5054755493452,Highest priority/Most disadvantaged,37.0106392385795,0.157686010083367,0,19550.4206041487,17870269.5912701
696,140,18-4-R-010300,2018,Q4,Residential,53033010300,3225,24247.67000916,103.308627362938,Highest priority/Most disadvantaged,7.5186573671814,0.0320336829032367,0,19550.4206041487,17870269.5912701
697,140,19-1-C-010300,2019,Q1,Commercial,53033010300,348,13581.18388356,75.0509507493378,Highest priority/Most disadvantaged,39.02639047,0.215663651578557,0,19550.4206041487,17870269.5912701
698,140,19-1-R-010300,2019,Q1,Residential,53033010300,3232,27880.6130007,154.070994923337,Highest priority/Most disadvantaged,8.62642728982054,0.0476704811025177,0,19550.4206041487,17870269.5912701
699,140,19-2-C-010300,2019,Q2,Commercial,53033010300,348,12629.63357748,69.7925906704661,Highest priority/Most disadvantaged,36.29205051,0.200553421466857,0,19550.4206041487,17870269.5912701
700,140,19-2-R-010300,2019,Q2,Residential,53033010300,3269,17926.55440998,99.0638933736361,Highest priority/Most disadvantaged,5.48380373508106,0.0303040359050585,0,19550.4206041487,17870269.5912701
701,140,19-3-C-010300,2019,Q3,Commercial,53033010300,344,13627.79030382,75.3085023870687,Highest priority/Most disadvantaged,39.6156694878488,0.218920065078688,0,19550.4206041487,17870269.5912701
702,140,19-3-R-010300,2019,Q3,Residential,53033010300,3277,15672.19104552,86.6060608836419,Highest priority/Most disadvantaged,4.78248124672566,0.0264284592260122,0,19550.4206041487,17870269.5912701
703,140,19-4-C-010300,2019,Q4,Commercial,53033010300,345,12684.17663538,70.0940009442145,Highest priority/Most disadvantaged,36.765729377913,0.203171017229607,0,19550.4206041487,17870269.5912701
704,140,19-4-R-010300,2019,Q4,Residential,53033010300,3262,24146.54782812,133.436185486632,Highest priority/Most disadvantaged,7.40237517722869,0.040906249382781,0,19550.4206041487,17870269.5912701
705,140,20-1-C-010300,2020,Q1,Commercial,53033010300,345,12542.84920872,32.7473550864422,Highest priority/Most disadvantaged,36.3560846629565,0.0949198698157746,0,19550.4206041487,17870269.5912701
706,140,20-1-R-010300,2020,Q1,Residential,53033010300,3273,27676.6182108,72.2591836239936,Highest priority/Most disadvantaged,8.45603978331806,0.0220773552166189,0,19550.4206041487,17870269.5912701
707,140,20-2-C-010300,2020,Q2,Commercial,53033010300,340,9930.7775595,25.927657553224,Highest priority/Most disadvantaged,29.2081692926471,0.0762578163330118,0,19550.4206041487,17870269.5912701
708,140,20-2-R-010300,2020,Q2,Residential,53033010300,3272,19426.82118588,50.720294965561,Highest priority/Most disadvantaged,5.93729253847188,0.0155013126422864,0,19550.4206041487,17870269.5912701
709,140,20-3-C-010300,2020,Q3,Commercial,53033010300,339,10768.3555653,28.1144385558576,Highest priority/Most disadvantaged,31.7650606646018,0.0829334470674265,0,19550.4206041487,17870269.5912701
710,140,20-3-R-010300,2020,Q3,Residential,53033010300,3289,16510.99742172,43.1075496805382,Highest priority/Most disadvantaged,5.0200661057221,0.0131065824507565,0,19550.4206041487,17870269.5912701
711,140,20-4-C-010300,2020,Q4,Commercial,53033010300,333,11616.89677692,30.3298427196166,Highest priority/Most disadvantaged,34.8855759066667,0.0910806087676176,0,19550.4206041487,17870269.5912701
712,140,20-4-R-010300,2020,Q4,Residential,53033010300,3294,25814.78060766,67.3982261103747,Highest priority/Most disadvantaged,7.83690971695811,0.0204609065301684,0,19550.4206041487,17870269.5912701
713,140,21-1-C-010300,2021,Q1,Commercial,53033010300,329,12238.79000118,31.9535055654186,Highest priority/Most disadvantaged,37.1999696084498,0.0971231172201172,0,19550.4206041487,17870269.5912701
714,140,21-1-R-010300,2021,Q1,Residential,53033010300,3284,28933.40832486,75.5404597877571,Highest priority/Most disadvantaged,8.81041666408648,0.0230025760620454,0,19550.4206041487,17870269.5912701
715,140,21-2-C-010300,2021,Q2,Commercial,53033010300,331,11472.46430286,29.9527528387331,Highest priority/Most disadvantaged,34.660012999577,0.0904917004191333,0,19550.4206041487,17870269.5912701
716,140,21-2-R-010300,2021,Q2,Residential,53033010300,3313,19471.86143388,50.837887784377,Highest priority/Most disadvantaged,5.87741063503773,0.0153449706563166,0,19550.4206041487,17870269.5912701
717,140,21-3-C-010300,2021,Q3,Commercial,53033010300,335,12093.2042238,31.5734045956896,Highest priority/Most disadvantaged,36.0991170859701,0.094248968942357,0,19550.4206041487,17870269.5912701
718,140,21-3-R-010300,2021,Q3,Residential,53033010300,3375,17250.90292002,45.0393235287318,Highest priority/Most disadvantaged,5.11137864296889,0.0133449847492539,0,19550.4206041487,17870269.5912701
719,140,21-4-C-010300,2021,Q4,Commercial,53033010300,334,12331.21122522,32.1948024662102,Highest priority/Most disadvantaged,36.919794087485,0.09639162415033,0,19550.4206041487,17870269.5912701
720,140,21-4-R-010300,2021,Q4,Residential,53033010300,3431,26320.45634352,68.7184638494438,Highest priority/Most disadvantaged,7.67136588269309,0.0200286982947956,0,19550.4206041487,17870269.5912701
721,1,17-1-C-001400,2017,Q1,Commercial,53033001400,128,8189.65123314,50.482522488217,Second highest,63.9816502589062,0.394394706939196,0,30486.9236231894,22910991.5900362
722,1,17-1-R-001400,2017,Q1,Residential,53033001400,2376,23600.26762626,145.476407633761,Second highest,9.93277256997475,0.0612274442903036,0,30486.9236231894,22910991.5900362
723,1,17-2-C-001400,2017,Q2,Commercial,53033001400,130,7719.55388106,47.5847556026142,Second highest,59.3811837004615,0.36603658155857,0,30486.9236231894,22910991.5900362
724,1,17-2-R-001400,2017,Q2,Residential,53033001400,2379,16135.86333798,99.4644412365353,Second highest,6.78262435392182,0.0418093489855129,0,30486.9236231894,22910991.5900362
725,1,17-3-C-001400,2017,Q3,Commercial,53033001400,128,6423.44567778,39.5953053004481,Second highest,50.1831693576562,0.309338322659751,0,30486.9236231894,22910991.5900362
726,1,17-3-R-001400,2017,Q3,Residential,53033001400,2403,13693.43987742,84.4088920118591,Second highest,5.69847685285893,0.0351264635921178,0,30486.9236231894,22910991.5900362
727,1,17-4-C-001400,2017,Q4,Commercial,53033001400,127,7251.58570434,44.7001133471002,Second highest,57.0991000341732,0.35196939643386,0,30486.9236231894,22910991.5900362
728,1,17-4-R-001400,2017,Q4,Residential,53033001400,2408,20065.88088648,123.689795115881,Second highest,8.33300701265781,0.0513661939850005,0,30486.9236231894,22910991.5900362
729,1,18-1-C-001400,2018,Q1,Commercial,53033001400,129,7470.59391024,31.8289057118176,Second highest,57.9115806995349,0.246735703192384,0,30486.9236231894,22910991.5900362
730,1,18-1-R-001400,2018,Q1,Residential,53033001400,2390,21952.24836408,93.5288481394992,Second highest,9.18504115651883,0.0391334092633888,0,30486.9236231894,22910991.5900362
731,1,18-2-C-001400,2018,Q2,Commercial,53033001400,129,6346.9898568,27.041724410832,Second highest,49.2014717581395,0.209625770626605,0,30486.9236231894,22910991.5900362
732,1,18-2-R-001400,2018,Q2,Residential,53033001400,2382,15144.59231016,64.5244282416784,Second highest,6.35793128050378,0.0270883409914687,0,30486.9236231894,22910991.5900362
733,1,18-3-C-001400,2018,Q3,Commercial,53033001400,127,6123.10570284,26.0878527759416,Second highest,48.2134307310236,0.205416163590091,0,30486.9236231894,22910991.5900362
734,1,18-3-R-001400,2018,Q3,Residential,53033001400,2380,12583.36154694,53.6121536021756,Second highest,5.28712670039496,0.0225261149588973,0,30486.9236231894,22910991.5900362
735,1,18-4-C-001400,2018,Q4,Commercial,53033001400,126,6963.42365706,29.6680769527844,Second highest,55.2652671195238,0.235460928196702,0,30486.9236231894,22910991.5900362
736,1,18-4-R-001400,2018,Q4,Residential,53033001400,2378,18989.03338746,80.9038960636804,Second highest,7.98529578951219,0.0340218234077714,0,30486.9236231894,22910991.5900362
737,1,19-1-C-001400,2019,Q1,Commercial,53033001400,124,6828.56564784,37.7353217892166,Second highest,55.0690778051613,0.30431711120336,0,30486.9236231894,22910991.5900362
738,1,19-1-R-001400,2019,Q1,Residential,53033001400,2378,21532.44254346,118.990383953078,Second highest,9.05485388707317,0.0500380083906973,0,30486.9236231894,22910991.5900362
739,1,19-2-C-001400,2019,Q2,Commercial,53033001400,125,5977.6939446,33.0333215187416,Second highest,47.8215515568,0.264266572149933,0,30486.9236231894,22910991.5900362
740,1,19-2-R-001400,2019,Q2,Residential,53033001400,2383,14146.98152622,78.1776038730591,Second highest,5.93662674201427,0.0328063801397646,0,30486.9236231894,22910991.5900362
741,1,19-3-C-001400,2019,Q3,Commercial,53033001400,125,5717.86972002,31.5975074358439,Second highest,45.74295776016,0.252780059486751,0,30486.9236231894,22910991.5900362
742,1,19-3-R-001400,2019,Q3,Residential,53033001400,2386,12811.68489504,70.7986240608678,Second highest,5.36952426447611,0.0296725163708583,0,30486.9236231894,22910991.5900362
743,1,19-4-C-001400,2019,Q4,Commercial,53033001400,124,6378.96502074,35.250784740705,Second highest,51.4432662962903,0.28428052210246,0,30486.9236231894,22910991.5900362
744,1,19-4-R-001400,2019,Q4,Residential,53033001400,2370,19139.80902978,105.768457091917,Second highest,8.07586878893671,0.0446280409670535,0,30486.9236231894,22910991.5900362
745,1,20-1-C-001400,2020,Q1,Commercial,53033001400,125,6888.64319682,17.9851356797974,Second highest,55.10914557456,0.14388108543838,0,30486.9236231894,22910991.5900362
746,1,20-1-R-001400,2020,Q1,Residential,53033001400,2356,21624.91153746,56.4591541400163,Second highest,9.17865515172326,0.0239639873259832,0,30486.9236231894,22910991.5900362
747,1,20-2-C-001400,2020,Q2,Commercial,53033001400,126,5227.40871642,13.6479205458006,Second highest,41.4873707652381,0.108316829728577,0,30486.9236231894,22910991.5900362
748,1,20-2-R-001400,2020,Q2,Residential,53033001400,2355,16039.29977598,41.8760232513002,Second highest,6.81074300466242,0.017781750849809,0,30486.9236231894,22910991.5900362
749,1,20-3-C-001400,2020,Q3,Commercial,53033001400,126,5441.46249504,14.2067804172237,Second highest,43.1862102780952,0.112752225533521,0,30486.9236231894,22910991.5900362
750,1,20-3-R-001400,2020,Q3,Residential,53033001400,2361,14104.19329062,36.823772510527,Second highest,5.9738218088183,0.0155966846719725,0,30486.9236231894,22910991.5900362
751,1,20-4-C-001400,2020,Q4,Commercial,53033001400,127,5989.4146455,15.637395052136,Second highest,47.1607452401575,0.123129094898709,0,30486.9236231894,22910991.5900362
752,1,20-4-R-001400,2020,Q4,Residential,53033001400,2352,20545.94168736,53.6421379883571,Second highest,8.73551942489796,0.0228070314576348,0,30486.9236231894,22910991.5900362
753,1,21-1-C-001400,2021,Q1,Commercial,53033001400,130,7447.848585,19.44513070232,Second highest,57.2911429615385,0.149577928479385,0,30486.9236231894,22910991.5900362
754,1,21-1-R-001400,2021,Q1,Residential,53033001400,2346,22405.39761678,58.4968773362538,Second highest,9.55046786734015,0.0249347303223588,0,30486.9236231894,22910991.5900362
755,1,21-2-C-001400,2021,Q2,Commercial,53033001400,130,5462.37208896,14.2613719925043,Second highest,42.0182468381538,0.109702861480802,0,30486.9236231894,22910991.5900362
756,1,21-2-R-001400,2021,Q2,Residential,53033001400,2341,15735.11431926,41.0818441140419,Second highest,6.72153537772747,0.0175488441324399,0,30486.9236231894,22910991.5900362
757,1,21-3-C-001400,2021,Q3,Commercial,53033001400,130,5421.92799354,14.1557789863357,Second highest,41.7071384118461,0.108890607587198,0,30486.9236231894,22910991.5900362
758,1,21-3-R-001400,2021,Q3,Residential,53033001400,2348,13891.71250854,36.2690194792157,Second highest,5.91640226087734,0.0154467714988142,0,30486.9236231894,22910991.5900362
759,1,21-4-C-001400,2021,Q4,Commercial,53033001400,131,6546.873018,17.092828898656,Second highest,49.9761299083969,0.130479609913405,0,30486.9236231894,22910991.5900362
760,1,21-4-R-001400,2021,Q4,Residential,53033001400,2346,20885.9136684,54.5297499652928,Second highest,8.90277649974424,0.0232437126876781,0,30486.9236231894,22910991.5900362
761,43,17-1-C-008900,2017,Q1,Commercial,53033008900,182,7828.80719172,48.2582131840539,Second highest,43.0154241303297,0.265155017494802,0,19856.4877276675,13704840.8897359
762,43,17-1-R-008900,2017,Q1,Residential,53033008900,2411,24978.48215436,153.971976483733,Second highest,10.3602165716964,0.0638622880480021,0,19856.4877276675,13704840.8897359
763,43,17-2-C-008900,2017,Q2,Commercial,53033008900,176,6540.7652874,40.3184850381864,Second highest,37.1634391329545,0.229082301353332,0,19856.4877276675,13704840.8897359
764,43,17-2-R-008900,2017,Q2,Residential,53033008900,2425,17090.44021224,105.348629360025,Second highest,7.04760421123299,0.0434427337567112,0,19856.4877276675,13704840.8897359
765,43,17-3-C-008900,2017,Q3,Commercial,53033008900,175,5891.72166516,36.3176602994018,Second highest,33.6669809437714,0.207529487425153,0,19856.4877276675,13704840.8897359
766,43,17-3-R-008900,2017,Q3,Residential,53033008900,2449,15140.93108394,93.3314951001258,Second highest,6.18249533848101,0.0381100429155271,0,19856.4877276675,13704840.8897359
767,43,17-4-C-008900,2017,Q4,Commercial,53033008900,173,7171.5164271,44.2065515367356,Second highest,41.4538521797688,0.25552919963431,0,19856.4877276675,13704840.8897359
768,43,17-4-R-008900,2017,Q4,Residential,53033008900,2473,22404.15218568,138.103331185372,Second highest,9.0595035122038,0.0558444525618166,0,19856.4877276675,13704840.8897359
769,43,18-1-C-008900,2018,Q1,Commercial,53033008900,155,5656.02127038,24.0978120189612,Second highest,36.4904598089032,0.15546975496104,0,19856.4877276675,13704840.8897359
770,43,18-1-R-008900,2018,Q1,Residential,53033008900,2449,24898.4367621,106.081257473554,Second highest,10.1667769547162,0.0433161525004304,0,19856.4877276675,13704840.8897359
771,43,18-2-C-008900,2018,Q2,Commercial,53033008900,152,4239.52253148,18.0627356457752,Second highest,27.8915956018421,0.118833787143258,0,19856.4877276675,13704840.8897359
772,43,18-2-R-008900,2018,Q2,Residential,53033008900,2468,16169.53092336,68.8912396186464,Second highest,6.551673793906,0.0279137923900512,0,19856.4877276675,13704840.8897359
773,43,18-3-C-008900,2018,Q3,Commercial,53033008900,151,4018.32031956,17.1202905830344,Second highest,26.6113928447682,0.113379407834665,0,19856.4877276675,13704840.8897359
774,43,18-3-R-008900,2018,Q3,Residential,53033008900,2474,14093.96710704,60.0481776342496,Second highest,5.69683391553759,0.0242716966993733,0,19856.4877276675,13704840.8897359
775,43,18-4-C-008900,2018,Q4,Commercial,53033008900,151,4781.93677872,20.3737235189728,Second highest,31.6684554882119,0.134925321317701,0,19856.4877276675,13704840.8897359
776,43,18-4-R-008900,2018,Q4,Residential,53033008900,2467,20087.81071026,85.5853016153524,Second highest,8.14260669244426,0.0346920557824696,0,19856.4877276675,13704840.8897359
777,43,19-1-C-008900,2019,Q1,Commercial,53033008900,151,5422.71961002,29.9664790542839,Second highest,35.9120503974834,0.198453503670754,0,19856.4877276675,13704840.8897359
778,43,19-1-R-008900,2019,Q1,Residential,53033008900,2465,23867.7828144,131.895702750022,Second highest,9.68267051294118,0.0535073844827677,0,19856.4877276675,13704840.8897359
779,43,19-2-C-008900,2019,Q2,Commercial,53033008900,152,4712.11074576,26.039584953529,Second highest,31.0007285905263,0.171313058904796,0,19856.4877276675,13704840.8897359
780,43,19-2-R-008900,2019,Q2,Residential,53033008900,2466,15023.83326342,83.0231723527503,Second highest,6.09238980673966,0.033667142073297,0,19856.4877276675,13704840.8897359
781,43,19-3-C-008900,2019,Q3,Commercial,53033008900,152,4402.34644014,24.3277970973074,Second highest,28.9628055272368,0.160051296692812,0,19856.4877276675,13704840.8897359
782,43,19-3-R-008900,2019,Q3,Residential,53033008900,2472,13830.79898526,76.430348220471,Second highest,5.5949834082767,0.0309184256555303,0,19856.4877276675,13704840.8897359
783,43,19-4-C-008900,2019,Q4,Commercial,53033008900,154,5617.00003734,31.0400917015586,Second highest,36.4740262164935,0.201559037023108,0,19856.4877276675,13704840.8897359
784,43,19-4-R-008900,2019,Q4,Residential,53033008900,2478,20344.1682006,112.423863688918,Second highest,8.20991452808717,0.0453687908349143,0,19856.4877276675,13704840.8897359
785,43,20-1-C-008900,2020,Q1,Commercial,53033008900,151,5193.20542506,13.5586212718755,Second highest,34.3920889076821,0.0897921938534803,0,19856.4877276675,13704840.8897359
786,43,20-1-R-008900,2020,Q1,Residential,53033008900,2480,23123.30163636,60.3712088741651,Second highest,9.32391195014516,0.024343229384744,0,19856.4877276675,13704840.8897359
787,43,20-2-C-008900,2020,Q2,Commercial,53033008900,150,3531.1725039,9.2193215379088,Second highest,23.541150026,0.0614621435860587,0,19856.4877276675,13704840.8897359
788,43,20-2-R-008900,2020,Q2,Residential,53033008900,2491,16918.08619656,44.1703927746035,Second highest,6.79168454297872,0.0177319922820568,0,19856.4877276675,13704840.8897359
789,43,20-3-C-008900,2020,Q3,Commercial,53033008900,151,6351.52117872,16.5827967726822,Second highest,42.0630541637086,0.109819846176704,0,19856.4877276675,13704840.8897359
790,43,20-3-R-008900,2020,Q3,Residential,53033008900,2528,15310.8010617,39.9740306753264,Second highest,6.05648776174842,0.0158125121342272,0,19856.4877276675,13704840.8897359
791,43,20-4-C-008900,2020,Q4,Commercial,53033008900,153,6117.5063811,15.9718219020112,Second highest,39.9837018372549,0.104390992823603,0,19856.4877276675,13704840.8897359
792,43,20-4-R-008900,2020,Q4,Residential,53033008900,2632,23306.77922844,60.8502392569965,Second highest,8.85515928132219,0.0231193918149683,0,19856.4877276675,13704840.8897359
793,43,21-1-C-008900,2021,Q1,Commercial,53033008900,154,6916.51696848,18.0579095992602,Second highest,44.9124478472727,0.117259153241949,0,19856.4877276675,13704840.8897359
794,43,21-1-R-008900,2021,Q1,Residential,53033008900,2748,25950.42682122,67.7523764830422,Second highest,9.44338676172489,0.0246551588366238,0,19856.4877276675,13704840.8897359
795,43,21-2-C-008900,2021,Q2,Commercial,53033008900,153,5995.61109174,15.6535729732701,Second highest,39.1870005996078,0.102310934465818,0,19856.4877276675,13704840.8897359
796,43,21-2-R-008900,2021,Q2,Residential,53033008900,2873,18413.7670563,48.0753741225296,Second highest,6.40924714803341,0.016733509962593,0,19856.4877276675,13704840.8897359
797,43,21-3-C-008900,2021,Q3,Commercial,53033008900,153,6199.58882094,16.1861259057565,Second highest,40.5201883721569,0.105791672586644,0,19856.4877276675,13704840.8897359
798,43,21-3-R-008900,2021,Q3,Residential,53033008900,3005,16337.52081198,42.6546302486122,Second highest,5.43677897237271,0.0141945524953784,0,19856.4877276675,13704840.8897359
799,43,21-4-C-008900,2021,Q4,Commercial,53033008900,157,8367.761529,21.846874941168,Second highest,53.297844133758,0.139152069688968,0,19856.4877276675,13704840.8897359
800,43,21-4-R-008900,2021,Q4,Residential,53033008900,3061,38586.8505573,100.744039559122,Second highest,12.6059622859523,0.0329121331457437,0,19856.4877276675,13704840.8897359
801,143,17-1-C-011102,2017,Q1,Commercial,53033011102,86,4486.87197222,27.6579073749519,Highest priority/Most disadvantaged,52.1729299095349,0.321603574127348,0,20509.7781360448,13999021.7533795
802,143,17-1-R-011102,2017,Q1,Residential,53033011102,1656,18526.10152938,114.198310825666,Highest priority/Most disadvantaged,11.1872593776449,0.0689603326241943,0,20509.7781360448,13999021.7533795
803,143,17-2-C-011102,2017,Q2,Commercial,53033011102,86,3940.62589176,24.2907456661194,Highest priority/Most disadvantaged,45.8212312995349,0.282450531001388,0,20509.7781360448,13999021.7533795
804,143,17-2-R-011102,2017,Q2,Residential,53033011102,1638,13523.1297336,83.3590688361696,Highest priority/Most disadvantaged,8.25587895824176,0.050890762415244,0,20509.7781360448,13999021.7533795
805,143,17-3-C-011102,2017,Q3,Commercial,53033011102,86,4735.58285682,29.1910071941575,Highest priority/Most disadvantaged,55.0649169397674,0.339430316211134,0,20509.7781360448,13999021.7533795
806,143,17-3-R-011102,2017,Q3,Residential,53033011102,1665,12707.21199252,78.3296012141627,Highest priority/Most disadvantaged,7.63195915466667,0.0470448055340317,0,20509.7781360448,13999021.7533795
807,143,17-4-C-011102,2017,Q4,Commercial,53033011102,87,4647.25620078,28.6465453760761,Highest priority/Most disadvantaged,53.41673794,0.329270636506622,0,20509.7781360448,13999021.7533795
808,143,17-4-R-011102,2017,Q4,Residential,53033011102,1668,16583.88414426,102.226124217209,Highest priority/Most disadvantaged,9.94237658528777,0.0612866452141543,0,20509.7781360448,13999021.7533795
809,143,18-1-C-011102,2018,Q1,Commercial,53033011102,85,4487.36332038,19.1186759359612,Highest priority/Most disadvantaged,52.7925096515294,0.224925599246602,0,20509.7781360448,13999021.7533795
810,143,18-1-R-011102,2018,Q1,Residential,53033011102,1655,17742.88573806,75.5946105487244,Highest priority/Most disadvantaged,10.720776881003,0.0456765018421295,0,20509.7781360448,13999021.7533795
811,143,18-2-C-011102,2018,Q2,Commercial,53033011102,85,3701.70443682,15.7713299515668,Highest priority/Most disadvantaged,43.5494639625882,0.185545058253727,0,20509.7781360448,13999021.7533795
812,143,18-2-R-011102,2018,Q2,Residential,53033011102,1657,12793.2218055,54.50627560407,Highest priority/Most disadvantaged,7.72071321997586,0.0328945537743331,0,20509.7781360448,13999021.7533795
813,143,18-3-C-011102,2018,Q3,Commercial,53033011102,86,3729.639627,15.89034947598,Highest priority/Most disadvantaged,43.3679026395349,0.184771505534651,0,20509.7781360448,13999021.7533795
814,143,18-3-R-011102,2018,Q3,Residential,53033011102,1655,11180.46701022,47.6350387342828,Highest priority/Most disadvantaged,6.75556919046526,0.0287825007457902,0,20509.7781360448,13999021.7533795
815,143,18-4-C-011102,2018,Q4,Commercial,53033011102,85,4097.17146282,17.4562405268068,Highest priority/Most disadvantaged,48.2020172096471,0.205367535609492,0,20509.7781360448,13999021.7533795
816,143,18-4-R-011102,2018,Q4,Residential,53033011102,1653,15365.84570418,65.4670913687732,Highest priority/Most disadvantaged,9.29573242842105,0.0396050159520709,0,20509.7781360448,13999021.7533795
817,143,19-1-C-011102,2019,Q1,Commercial,53033011102,86,4618.2461865,25.520880216554,Highest priority/Most disadvantaged,53.7005370523256,0.296754421122721,0,20509.7781360448,13999021.7533795
818,143,19-1-R-011102,2019,Q1,Residential,53033011102,1653,17036.80819572,94.1470687522811,Highest priority/Most disadvantaged,10.3065990294737,0.0569552745022874,0,20509.7781360448,13999021.7533795
819,143,19-2-C-011102,2019,Q2,Commercial,53033011102,85,3467.37231018,19.1610385892753,Highest priority/Most disadvantaged,40.7926154138824,0.225423983403239,0,20509.7781360448,13999021.7533795
